YEAR,MO,DY,HR,T2M,RH2M,WS10M,WD10M,PS
2019,2,15,19,27.19,78.75,5.45,201.08,101.26
2019,2,15,20,26.9,81.38,5.13,202.38,101.34
2019,2,15,21,26.76,82.94,4.73,205,101.41
2019,2,15,22,26.67,83.88,4.24,205.9,101.43
2019,2,15,23,26.58,84.56,3.87,203.2,101.43
2019,2,16,0,26.48,85.25,3.73,198.93,101.37
2019,2,16,1,26.35,85.94,3.65,194.9,101.28
2019,2,16,2,26.16,86.75,3.4,192.73,101.21
2019,2,16,3,25.98,87.56,3.06,192.83,101.18
2019,2,16,4,25.79,88.19,2.76,195.77,101.19
2019,2,16,5,25.62,88.81,2.6,199.09,101.23
2019,2,16,6,25.63,88.38,2.49,198.26,101.3
2019,2,16,7,27.52,76.62,3.41,194.48,101.37
2019,2,16,8,29.23,66.06,3.87,186.03,101.44
2019,2,16,9,30.92,57.44,4.33,174.82,101.48
2019,2,16,10,32.19,52.19,4.71,169.98,101.45
2019,2,16,11,32.87,49.62,4.93,170.04,101.36
2019,2,16,12,33.17,48.56,5.12,173.07,101.24
2019,2,16,13,32.98,49.12,5.3,177.72,101.12
2019,2,16,14,32.46,50.88,5.45,182.38,101.04
2019,2,16,15,31.47,54.38,5.58,186.59,101.01
2019,2,16,16,30.26,59.12,5.75,188.28,101.02
2019,2,16,17,28.8,65.56,5.82,188.11,101.04
2019,2,16,18,27.6,72.31,5.66,187.69,101.08
2019,2,16,19,27.19,75.62,5.54,187.54,101.14
2019,2,16,20,26.97,77.81,5.39,189,101.19
2019,2,16,21,26.77,79.81,5.32,193.08,101.24
2019,2,16,22,26.62,81.5,5.12,197.13,101.25
2019,2,16,23,26.51,82.75,4.83,200.92,101.25
2019,2,17,0,26.37,83.81,4.43,204.26,101.22
2019,2,17,1,26.19,84.88,4.17,205.08,101.16
2019,2,17,2,26.01,85.75,4.08,202.88,101.1
2019,2,17,3,25.86,86.56,3.93,201.1,101.05
2019,2,17,4,25.7,87.38,3.71,202.25,101.04
2019,2,17,5,25.56,88.12,3.52,204.23,101.09
2019,2,17,6,25.63,87.81,3.48,203.98,101.16
2019,2,17,7,27.25,78.56,4.63,204.44,101.24
2019,2,17,8,29,67.25,4.82,205.57,101.3
2019,2,17,9,30.52,58.81,4.76,202.36,101.35
2019,2,17,10,31.64,53.56,4.68,203.01,101.33
2019,2,17,11,32.4,50.75,4.58,204.73,101.25
2019,2,17,12,32.81,49.62,4.68,201.85,101.13
2019,2,17,13,32.85,49.5,5.1,196.66,100.99
2019,2,17,14,32.55,50.31,5.58,191.95,100.88
2019,2,17,15,31.94,52,6.1,187.58,100.82
2019,2,17,16,30.86,55.19,6.56,184.16,100.83
2019,2,17,17,29.44,60.25,6.67,181.01,100.87
2019,2,17,18,28.25,66.12,6.43,177.98,100.93
2019,2,17,19,27.73,69.75,6.18,176.6,101.01
2019,2,17,20,27.45,72.38,5.86,177.32,101.08
2019,2,17,21,27.26,74.31,5.53,180.16,101.12
2019,2,17,22,27.12,75.88,5.2,182.84,101.12
2019,2,17,23,27.01,77.19,4.94,185.45,101.08
2019,2,18,0,26.88,78.25,4.75,189.56,101.02
2019,2,18,1,26.7,79.44,4.55,194.32,100.94
2019,2,18,2,26.53,80.5,4.27,201.12,100.88
2019,2,18,3,26.37,81.31,3.9,209.49,100.87
2019,2,18,4,26.19,82.06,3.62,215.16,100.88
2019,2,18,5,25.94,83,3.3,216.73,100.94
2019,2,18,6,25.83,83.12,3.14,219.04,101.05
2019,2,18,7,26.75,77,3.61,226.23,101.17
2019,2,18,8,28.29,67.06,3.42,230.38,101.27
2019,2,18,9,30.02,58.25,3.11,222.76,101.32
2019,2,18,10,31.49,52.62,3.05,215.73,101.31
2019,2,18,11,32.57,49,3.05,209.98,101.22
2019,2,18,12,33.12,46.88,3.41,201.39,101.11
2019,2,18,13,33.19,46.38,4.06,194.49,100.99
2019,2,18,14,32.86,47.38,4.72,189.82,100.9
2019,2,18,15,32.21,49.25,5.36,186.28,100.87
2019,2,18,16,31.17,52.31,5.83,183.38,100.87
2019,2,18,17,29.76,57.5,6.09,180.29,100.9
2019,2,18,18,28.28,64.88,5.93,178.11,100.94
2019,2,18,19,27.69,69.06,5.64,176.58,101
2019,2,18,20,27.39,71.44,5.24,175.12,101.06
2019,2,18,21,27.1,73.5,4.99,175.33,101.1
2019,2,18,22,26.83,75.38,4.86,176.77,101.1
2019,2,18,23,26.56,77.06,4.66,179.14,101.09
2019,2,19,0,26.2,79.31,4.27,181.99,101.06
2019,2,19,1,25.89,81.19,3.95,185.79,101
2019,2,19,2,25.56,83.25,3.6,190.24,100.95
2019,2,19,3,25.3,84.88,3.36,195.49,100.93
2019,2,19,4,25.07,86.38,3.17,199.28,100.95
2019,2,19,5,24.87,87.75,3.03,199.28,101.01
2019,2,19,6,24.99,87.31,2.92,196.64,101.11
2019,2,19,7,27.26,74.38,3.98,193.38,101.21
2019,2,19,8,29.05,63.88,4.26,188.55,101.31
2019,2,19,9,30.73,55.31,4.33,184.97,101.38
2019,2,19,10,32.05,49.75,4.36,186.07,101.38
2019,2,19,11,32.87,47.25,4.39,188.59,101.31
2019,2,19,12,33.28,46.19,4.57,188.66,101.21
2019,2,19,13,33.25,46.5,4.82,187.17,101.1
2019,2,19,14,32.9,47.75,5.05,185.86,101.02
2019,2,19,15,32.23,49.94,5.24,184.61,100.98
2019,2,19,16,31.23,53,5.37,183.34,101.01
2019,2,19,17,29.79,58.25,5.4,182.66,101.06
2019,2,19,18,28.26,66.06,5.2,182.24,101.14
2019,2,19,19,27.52,71.69,4.92,181.64,101.22
2019,2,19,20,27.11,75.62,4.5,181.09,101.3
2019,2,19,21,26.72,78.69,4.18,181.28,101.35
2019,2,19,22,26.37,81.06,3.92,182.86,101.36
2019,2,19,23,26.11,82.75,3.74,185.88,101.35
2019,2,20,0,25.92,84.06,3.71,188.71,101.3
2019,2,20,1,25.75,85.25,3.72,190.29,101.24
2019,2,20,2,25.53,86.62,3.52,193.2,101.19
2019,2,20,3,25.33,87.75,3.3,199.64,101.19
2019,2,20,4,25.23,88.38,3.13,205.73,101.21
2019,2,20,5,25.04,89.56,2.89,207.4,101.25
2019,2,20,6,25.08,89.38,2.59,209.66,101.32
2019,2,20,7,27.14,77,3.21,211.06,101.41
2019,2,20,8,29.01,65.56,3.04,204.79,101.47
2019,2,20,9,31,55.06,2.85,195.1,101.51
2019,2,20,10,32.48,50.25,2.77,189.6,101.49
2019,2,20,11,33.39,48.12,2.91,188.17,101.42
2019,2,20,12,33.8,47.19,3.27,186.72,101.32
2019,2,20,13,33.76,47.69,3.77,186.67,101.22
2019,2,20,14,33.47,48.81,4.32,186.86,101.14
2019,2,20,15,32.76,51,4.87,187.18,101.11
2019,2,20,16,31.67,54.12,5.23,187.63,101.13
2019,2,20,17,30.31,58.31,5.36,189.39,101.18
2019,2,20,18,28.73,65,5.35,192.9,101.24
2019,2,20,19,27.81,70.19,5.15,195.38,101.32
2019,2,20,20,27.4,73.44,4.67,196.83,101.39
2019,2,20,21,27.12,76.06,4.3,198.53,101.41
2019,2,20,22,26.91,78.19,3.99,198.15,101.4
2019,2,20,23,26.75,79.56,3.77,197.38,101.38
2019,2,21,0,26.53,81,3.46,197.49,101.33
2019,2,21,1,26.26,82.44,3.15,198.08,101.25
2019,2,21,2,25.99,83.88,2.88,200.01,101.2
2019,2,21,3,25.73,85.19,2.62,203.89,101.16
2019,2,21,4,25.49,86.5,2.4,209.4,101.18
2019,2,21,5,25.29,87.62,2.2,212.85,101.23
2019,2,21,6,25.33,87.38,2,211.77,101.29
2019,2,21,7,27.4,75.06,2.49,208.9,101.35
2019,2,21,8,29.67,61.56,2.47,197.52,101.41
2019,2,21,9,31.86,52.38,2.45,180,101.45
2019,2,21,10,33.23,49,2.56,172.12,101.44
2019,2,21,11,34.05,46.88,2.72,171.24,101.36
2019,2,21,12,34.38,46.38,3.08,174.61,101.25
2019,2,21,13,34.42,46.75,3.54,179.75,101.13
2019,2,21,14,34.03,48.19,4.05,183.87,101.04
2019,2,21,15,33.19,51.19,4.61,186.72,100.99
2019,2,21,16,31.89,55.69,5.01,188.42,101
2019,2,21,17,30.37,61.12,5.3,191.13,101.04
2019,2,21,18,28.62,69.06,5.6,194.62,101.1
2019,2,21,19,27.68,74,5.54,195.96,101.16
2019,2,21,20,27.34,75.94,5.18,197.92,101.21
2019,2,21,21,27.11,77.62,4.8,201,101.24
2019,2,21,22,26.89,79.19,4.44,202.77,101.23
2019,2,21,23,26.69,80.69,4.12,203.6,101.21
2019,2,22,0,26.47,82.31,3.74,205.92,101.15
2019,2,22,1,26.2,84.06,3.39,210.17,101.08
2019,2,22,2,25.94,85.75,3.12,215.72,101.04
2019,2,22,3,25.69,87.19,2.92,221.2,101.01
2019,2,22,4,25.47,88.56,2.75,224.77,101.02
2019,2,22,5,25.26,89.69,2.57,225.62,101.07
2019,2,22,6,25.34,89.25,2.46,223.33,101.14
2019,2,22,7,27.24,77.06,3.14,221.47,101.23
2019,2,22,8,29.34,64.88,2.97,216.24,101.27
2019,2,22,9,31.36,56.31,2.88,203.71,101.3
2019,2,22,10,32.8,52.69,2.89,195.69,101.27
2019,2,22,11,33.76,50.06,3.16,189.95,101.2
2019,2,22,12,34.29,48.69,3.67,185.99,101.09
2019,2,22,13,34.23,49.06,4.2,184.59,100.99
2019,2,22,14,33.8,50.75,4.63,184.06,100.89
2019,2,22,15,33.04,53.5,4.93,184,100.84
2019,2,22,16,32.01,56.31,5.19,182.93,100.83
2019,2,22,17,30.56,60.62,5.48,182.04,100.86
