PCA1,PCA2,PCA3,Power
-408.7287621,-17.95669727,4.925032572,0.0006
-407.7707162,-17.41166377,4.091723082,0.0002
-395.6679505,-8.161490478,7.594012572,6.67E-05
-393.8736319,-6.764233039,8.212188008,0.000333333
-398.8835138,-10.70534666,6.495287671,-0.000133333
-401.838987,-13.03555653,6.064447625,0
-403.2466761,-14.15510674,6.233902624,0.000533333
-403.8803395,-14.86594026,6.242629456,0.000666667
-404.1395487,-14.85821971,6.832055557,0.0008
-404.7588531,-15.32107144,7.099417167,0.0004
-406.8783054,-16.91637931,6.472458856,0.0004
-406.9026545,-16.95268928,6.260455402,-6.67E-05
-405.7101973,-16.06124005,6.952452417,0.000733333
-406.9833867,-16.97965593,6.549951888,-0.000266667
-407.2437068,-17.30917763,6.440898545,0.000533333
-406.807913,-16.97896784,6.867112345,0.000333333
-407.1369641,-17.1129466,7.152716505,-2.91E-11
-407.5664679,-17.4327675,7.234967188,0.000533333
-408.0554142,-17.72102711,7.212595618,0.0004
-408.9906637,-18.24072041,7.317736815,2.91E-11
-408.9342882,-18.17659578,7.49510501,6.67E-05
-409.2018984,-18.44383546,7.34813341,0
-409.0742666,-18.4003232,7.155202725,6.67E-05
-409.1341972,-18.31938324,7.355956671,0.000933333
-408.8374651,-18.32908606,7.14605597,0.000533333
-408.9572043,-18.43626213,6.942478014,0.001066667
-408.8544801,-18.21315469,7.267562715,0.0003
-409.1141131,-18.39126289,7.304607578,0.000633333
-409.2938693,-18.58992286,7.174836576,0.0002
-409.2933871,-18.50472622,7.162043348,-0.0002
-409.5076374,-18.60250201,7.236797371,-1.46E-11
-409.239044,-18.37714672,7.242457541,0.000266667
-408.1724096,-17.8222521,7.400584776,0.000333333
-408.5843343,-18.04084969,7.291607433,0.0004
-409.0848156,-18.44146012,6.549912987,0.000466667
-409.2597366,-18.5632509,6.442404916,0.001133333
-409.3817286,-18.65790336,6.477385946,6.67E-05
-409.3852879,-18.69445486,6.395271504,0.000166667
-408.7983449,-18.28749345,6.207876242,0.000233333
-407.2484533,-17.21233724,6.734638307,0.000333333
-407.8792867,-17.71763989,6.272306228,0.000866667
-408.2445702,-18.0074758,6.087497851,0.0004
-407.9250315,-17.83090867,6.2877167,0.001
-408.3750622,-18.07541815,6.109588713,0.000266667
-408.4701204,-18.09008979,6.611921493,0.0006
-407.9157672,-17.77516521,6.341280847,0.0002
-407.8750542,-17.76353229,6.300811323,0.000733333
-408.6255546,-18.34498245,5.848898629,0.000466667
-409.0305697,-18.52158477,6.104463226,-0.000133333
-409.5130409,-18.78825498,6.075323924,0.000933333
-409.6088619,-18.79632691,6.162446575,0.000666667
-409.7027798,-18.92947414,6.082610201,0.000533333
-409.7462377,-18.81249412,6.205797213,0.000866667
-409.4982572,-18.82250683,6.162191992,0.000933333
-408.7265307,-18.40420793,6.009660965,0.000266667
-408.6364542,-18.21501991,6.297505545,0.000533333
-408.6295547,-18.20871944,6.207231179,0.0002
-407.9267552,-17.7917186,6.803907044,0.000666667
-408.4838403,-18.03554802,6.423983506,0.001366667
-408.6324269,-18.36938274,6.285402443,0.0005
-408.0455259,-17.84995324,6.700284078,0.001266667
-407.3023584,-17.26339007,6.82773365,0.0008
-407.257203,-17.23935319,6.769621124,7.28E-12
-407.5761718,-17.44555945,6.787132607,-0.000133333
-407.5289617,-17.37422643,7.056274496,0.000733333
-408.3050891,-18.05394107,6.624768314,-0.000333333
-408.2478248,-18.14758253,6.385104621,0.000733333
-408.8575118,-18.49092176,6.128966807,0.000266667
-408.4551627,-18.14595699,6.716052437,0.001133333
-408.4931808,-18.16112008,6.691138646,0.000333333
-407.9552635,-17.62414086,7.287989518,0.000233333
-407.9003412,-17.64084351,7.187453223,0.000566667
-407.3841422,-17.24956665,7.514559753,0.000533333
-407.1880271,-17.21262628,7.594959946,0.000166667
-407.4716625,-17.45956773,7.516573766,1.00E-04
-408.0584175,-17.90342953,7.140078653,-0.000166667
-408.592354,-18.31827162,6.712085219,0.000433333
-408.6087108,-18.31991731,6.725214984,0.000533333
-408.6827001,-18.38989671,6.786571451,0.000333333
-409.249639,-18.81516016,6.395126838,0.000333333
-408.8168672,-18.36686483,7.014255112,0.0004
-408.2050815,-17.92366123,7.31580283,0.000533333
-408.1456388,-17.93385302,7.232698556,0.000733333
-408.3192359,-18.08908076,7.071722655,0.000866667
-408.4933076,-18.27330812,6.801997337,0.000333333
-408.6651247,-18.33258033,6.8890824,0.000933333
-408.1594785,-17.84893356,7.506672843,6.67E-05
-408.6031758,-18.36082276,7.238747372,-0.000333333
-409.0692338,-18.87381795,6.531136172,0.000466667
-409.2513297,-18.78912198,6.617944025,0.000333333
-409.2472529,-18.76896355,6.744800585,0.0002
-409.367876,-18.71486569,6.733541804,0.000266667
-408.7433092,-18.32884259,7.134954202,0.000733333
-408.4301871,-18.04400471,7.426775379,0.000533333
-407.8601018,-17.53603527,7.932236825,0.0006
-408.3157662,-17.57345998,8.268850054,-6.67E-05
-408.3265596,-17.96069317,7.656396134,0.0006
-407.7307056,-17.67414359,7.708025282,0.0002
-407.8640509,-17.84689943,7.475819144,0.000766667
-408.5091221,-18.35998938,7.140423333,0.000233333
-408.1905922,-17.94929387,7.79903879,0.0002
-408.1494747,-17.95122898,8.036992089,0.0002
-408.465541,-18.27172703,7.522507095,-0.000533333
-408.5306487,-18.37885064,7.468157227,0.000133333
-408.7082634,-18.41164802,7.124463387,0.000333333
-409.1747555,-18.84951285,6.361422308,0.0002
-409.4491823,-19.00444874,6.513959581,0.0003
-409.2885356,-18.82640033,7.091176551,1.00E-04
-409.1235573,-18.65389066,7.469892608,0
-409.0712446,-18.56617785,7.625583313,0.0004
-409.4122565,-18.65771867,7.705362701,0.000133333
-409.3675728,-18.81128225,7.506385287,0.0002
-409.2404824,-18.61631822,7.746959589,0.000566667
-409.3524722,-18.73087048,7.583929548,0.000966667
-410.0072127,-19.18807389,6.972543391,0.000133333
-409.599358,-18.92619833,7.225805536,0.000133333
-408.6246849,-18.31572385,7.59923656,0
-407.5692096,-17.77297405,7.279211339,0.000266667
-405.7181118,-16.02589778,7.218223809,-0.000133333
-402.7580146,-14.08410045,6.949104678,0.000466667
-398.2582319,-11.84212672,7.363143818,0.000466667
-377.8127238,-12.34478259,-0.740088118,0.000466667
-337.2965699,-15.5886145,-6.516756878,0.068899989
-304.624387,-16.53441764,-13.7166944,0.173200011
-273.2480811,-17.77624657,-18.86969597,0.245099992
-243.3357942,-18.65807032,-21.56061608,0.310166687
-210.842732,-20.2451907,-23.81190232,0.37833333
-176.789319,-21.436684,-26.13254889,0.447499961
-142.2963421,-22.92739779,-27.54307936,0.518433332
-107.8896434,-24.33593833,-28.11328515,0.585466743
-73.86698905,-25.75249029,-28.52631526,0.641966641
-40.35802243,-27.45797023,-26.14474802,0.711799979
-8.04330795,-28.07456776,-25.2983737,0.788966775
17.13903956,-29.14471742,-31.48993582,0.860266745
49.70491772,-31.00893187,-31.67369537,0.93203336
82.42110438,-31.76449043,-29.97516978,0.998733342
114.3089604,-32.40414277,-27.01027364,1.073366523
143.3372822,-36.04017535,-24.57490257,1.143399954
174.7813654,-36.73568322,-24.42406206,1.235733271
204.8743352,-37.03623583,-23.19504069,1.362299919
231.8461543,-39.15489315,-20.97314108,1.471666813
259.8752598,-41.39150398,-19.93491823,1.538599849
286.9635712,-43.65490046,-21.9891392,1.65019989
313.733759,-45.17221685,-24.37331978,1.697666526
340.0916001,-46.50173673,-24.6687737,1.781166673
366.6077751,-48.05074111,-23.41075886,1.854633331
395.0039107,-50.7006598,-25.61895878,2.051466703
419.4626074,-52.22263844,-25.72391165,2.241733313
448.0841395,-51.10512997,-24.60425635,2.333300114
472.9562207,-53.28868904,-25.0015812,2.466499805
493.302676,-57.47011254,-29.31057888,2.541800261
516.4118655,-60.07237668,-31.16318053,2.654966354
541.2249595,-60.55558321,-30.98334297,2.742199898
563.5482809,-63.38409083,-32.33633884,2.80546689
582.3878881,-66.67879487,-32.5161571,2.901799917
600.7879859,-70.82577143,-36.53751653,2.974433184
620.4435536,-73.01044058,-37.5467305,3.015633583
641.7477291,-75.49249526,-37.82958645,3.102800369
664.2655193,-76.83289297,-36.98829024,3.175033569
680.20124,-80.03318308,-39.69485491,3.223166943
698.810248,-80.1940709,-39.38039097,3.274833441
714.7120694,-83.11937474,-42.12945968,3.315066576
733.9392307,-85.20039292,-40.57901955,3.362566471
751.8467315,-88.00490691,-41.9501291,3.417233467
771.4326285,-87.89600815,-42.20319851,3.465300083
786.1211848,-88.97437078,-44.55107533,3.495366573
795.480053,-93.4453522,-46.83663621,3.503666878
812.0215485,-93.56131534,-42.088134,3.537266731
831.5472936,-91.66736379,-39.99592774,3.570266724
845.7047712,-88.894894,-36.41069114,3.612266302
850.3100346,-87.99891435,-32.16471463,3.652500868
853.959964,-88.15946291,-31.99942919,3.67213273
859.6677646,-89.715521,-34.06452672,3.678333282
867.9429751,-90.40672736,-35.02740482,3.671399355
887.1256722,-88.25287397,-43.16891461,3.688199759
902.8697805,-89.01906031,-48.34883709,3.691333055
923.825767,-80.77127847,-44.72873168,3.737066984
931.349211,-80.24716365,-47.61707746,3.753833532
934.1649065,-83.78863028,-49.63874239,3.767899275
935.7317077,-84.21571485,-52.75442559,3.764999151
940.1183046,-84.101693,-57.40165021,3.758200407
943.4485682,-86.61613859,-58.00184571,3.746500015
946.3613199,-87.2523208,-56.182919,3.743033648
953.9140809,-85.67629781,-57.29709698,3.777032614
949.5189015,-90.2787622,-63.94469474,3.789433479
944.5956675,-89.78344051,-63.77980549,3.777932882
947.9260349,-89.54861225,-61.8779695,3.788100004
952.0456477,-90.05859707,-63.87670543,3.78993392
950.2088151,-89.71448443,-69.40300633,3.764233112
953.8853208,-85.1007905,-67.4792037,3.780066729
950.8285333,-84.16040273,-66.52997513,3.781533241
944.0644173,-85.54168504,-61.73029775,3.783233166
931.3402112,-91.40717526,-65.03763645,3.746233225
931.2688832,-90.92622397,-62.84105697,3.740700006
920.9164802,-91.34971115,-63.14909,3.712033272
909.5618912,-90.54060162,-65.5390901,3.684266806
902.7188866,-89.50508206,-68.97623016,3.665467024
892.4621871,-91.67252516,-71.99637055,3.64703393
878.9014823,-91.31997293,-75.24731997,3.610432863
864.8575825,-92.03329999,-81.46635444,3.575366259
846.1975321,-91.98605066,-78.0743538,3.521666527
837.6787918,-85.02873682,-72.88314438,3.509099483
817.9579802,-86.09889213,-79.82110471,3.474067211
808.4946667,-80.88912176,-76.9839665,3.457166433
802.5679637,-74.84524549,-65.85205052,3.439733744
785.4896266,-72.61445651,-63.02030718,3.403133631
769.2147176,-70.57268222,-56.57253759,3.370266676
748.3922112,-73.34970058,-59.42730575,3.315666676
734.9896387,-70.69746596,-56.42123899,3.271399498
712.6475122,-69.09637141,-56.45183798,3.213633537
692.1266928,-61.95499695,-51.70814926,3.167833567
663.6448442,-61.28201711,-54.53429728,3.121899843
640.7505567,-60.09506493,-57.49052376,3.090099812
620.8235803,-59.12236442,-62.29347612,3.044933558
601.4173265,-59.8313812,-62.14964439,2.98063302
583.6321614,-59.87130478,-61.32458087,2.910133362
564.9518892,-59.72577333,-61.95566274,2.854700089
543.2172477,-60.18919587,-61.5794517,2.79796648
520.7412638,-57.63469661,-60.66530363,2.747799873
494.7693419,-55.67327124,-61.38760574,2.689366341
468.6934898,-55.96907036,-64.29058461,2.62169981
440.5820038,-56.13823089,-67.90996114,2.556566715
411.5157933,-56.57914597,-68.6305912,2.476700068
387.3340318,-51.59162795,-65.72629637,2.400633335
361.8074209,-49.79308328,-66.33723681,2.329133511
340.5501143,-46.70557901,-64.54418261,2.270200253
314.9895255,-45.37316624,-63.99421264,2.194433212
287.424161,-44.05378819,-63.29279544,2.113199949
256.9844173,-42.55712549,-61.56458093,2.028933525
228.0123471,-38.77154964,-60.57935179,1.930733442
192.8098484,-36.86123558,-57.9120867,1.677899837
164.1843863,-33.67256338,-55.27768978,1.450333357
135.4984116,-32.09448389,-53.688988,1.232833505
107.9965581,-29.44253726,-53.2815716,1.139199972
83.17567384,-24.412597,-52.84204024,1.04820013
53.37768268,-22.98114911,-55.81192553,0.963466644
25.95524892,-21.52575946,-57.34210619,0.809533298
-6.680494682,-22.48514816,-59.25674581,0.602233291
-36.84161423,-19.45758543,-59.63428578,0.474433303
-67.21441403,-16.34376457,-60.32326345,0.406066626
-152.3238978,-10.84321675,-120.2137234,0.258633375
-195.1077341,-8.97500264,-131.6128693,0.133600011
-217.8591828,-10.19627651,-120.4980446,0.078199998
-239.6634118,-9.761322446,-112.8550009,0.060899992
-259.242041,-10.14886285,-100.9720798,0.048833322
-279.4706229,-9.751937392,-86.57382131,0.037833333
-297.8987903,-9.258146707,-73.45536832,0.021999996
-316.2786757,-8.810896932,-59.53207715,0.006199999
-342.9566621,-7.233711761,-38.23223763,0.001466667
-371.1904269,-4.586607367,-14.75351177,-0.0017
-384.8345307,-6.168038041,-5.31608277,-0.004799999
-391.4422443,-7.646161335,-0.295117094,-0.009166666
-395.9315484,-9.810568667,2.144755033,-0.002766666
-399.425234,-11.81834751,3.421623335,0.000366667
-401.7333415,-13.47457881,3.799549424,0.001166667
-403.0670718,-14.51341916,4.317726647,0.0002
-403.9711969,-15.1617523,4.541863062,0.000733333
-404.742552,-15.77903442,4.723268531,0.000533333
-404.7981124,-15.86096226,4.841712392,0.000333333
-405.346138,-16.15742634,4.881719148,0.0012
-405.6076818,-16.47025298,4.692097186,0.000166667
-406.1699942,-16.83192506,4.243784957,0.0005
-406.4464501,-17.02816954,4.283033041,0.000933333
-406.6937419,-17.31646698,4.125617666,0.000866667
-406.6773705,-17.20023457,4.520056598,0.000333333
-407.1096727,-17.23866192,4.818809836,0.0008
-407.0137972,-17.36509979,5.06287402,0.000933333
-407.0737089,-17.40098095,5.145250573,0.000266667
-407.5487827,-17.88485938,4.636506633,0.000733333
-407.2985617,-17.58885415,5.03575457,-6.67E-05
-407.5876609,-17.90595898,4.852646251,-3.33E-05
-407.6799147,-18.03655107,4.922886982,0.000233333
-407.9967714,-18.25781572,4.936978054,0.000333333
-407.6345966,-18.26447195,4.915263672,0.000733333
-407.863931,-18.27858065,4.607053776,0.000833333
-407.8119754,-18.0435415,5.150857205,0.001166667
-407.5832555,-17.68294047,5.732915154,0.000666667
-407.8161837,-17.93034045,5.497807853,0.000466667
-408.3794495,-18.4494365,4.664617868,6.67E-05
-408.2566403,-18.33341842,5.002357284,0.0004
-408.6017213,-18.56892039,4.910268497,0.000266667
-408.127391,-18.39735161,4.994451897,0.000666667
-407.8715099,-17.99162813,5.545253687,0.000333333
-407.8797371,-17.98313649,5.664039277,0.000333333
-407.934593,-17.96961227,5.647211181,0.000266667
-408.1366408,-18.32414201,5.392832288,0.001
-408.3530353,-18.42512408,5.182156309,0.000933333
-409.0076425,-18.86584154,4.739732855,0.0005
-408.7192163,-18.52959921,5.350775375,0.001366667
-408.5533692,-18.53408014,5.298616531,0.000666667
-408.4877044,-18.53274714,5.11220435,0.0008
-408.7107519,-18.65535951,4.982176388,0.000266667
-408.7787068,-18.65964754,5.178767535,6.67E-05
-408.5111777,-18.34145169,5.544044462,0.001066667
-408.6090537,-18.52835685,5.322188851,0.000266667
-408.9088837,-18.62333443,4.921020175,0.0002
-408.6679,-18.48546833,5.261650958,0.000333333
-408.2610625,-18.16992699,5.958007402,0.0004
-408.3329142,-18.23325463,5.935675201,0.001266667
-408.4960414,-18.46545361,5.603506786,0.000733333
-408.5681173,-18.38505811,5.826288778,0.0008
-408.4519136,-18.34072269,5.779575175,0.000666667
-408.5004232,-18.54748123,5.24991761,0.000466667
-408.1909713,-18.23545448,5.89749306,0.000433333
-408.2947932,-18.1109621,6.173159598,0.001166667
-408.5472818,-18.44601541,5.766027105,0.000533333
-408.5704901,-18.49838591,5.599848113,0.001466667
-408.5266177,-18.51907608,5.456492459,0.000533333
-408.9336082,-18.80326035,5.212487943,0.0004
-408.6641786,-18.57823433,5.584490082,0.000133333
-408.6307032,-18.5481183,5.701891775,0.0003
-408.5503026,-18.68366188,5.306754593,0.000333333
-408.7645993,-18.61920836,5.567113407,0.000833333
-408.5780208,-18.64152852,5.592569691,0.000366667
-408.5823953,-18.65543072,5.471934898,0.000166667
-409.339975,-19.16348803,5.097585706,0.001
-409.3416493,-18.98020665,5.507838282,0.000266667
-409.1234936,-18.9312255,5.335750614,-0.000133333
-409.0549166,-18.96213442,5.270133517,0.0004
-408.7805101,-18.64187904,5.605393048,0.000533333
-408.556525,-18.42668297,6.113472513,0.000933333
-408.3318763,-18.13247853,6.467237258,0.000333333
-408.0954641,-18.08389991,6.47903654,0.0004
-408.3370343,-18.34399085,6.099396984,0.0008
-408.5479788,-18.49931286,5.843096651,0.000266667
-408.7732691,-18.53830394,5.965551336,0.0002
-408.7169305,-18.59639028,5.796535235,0.000933333
-408.7592261,-18.71217332,5.641902209,0.000266667
-408.5866592,-18.53035299,5.900951345,0.0002
-408.6152159,-18.62047327,5.753258689,0.000533333
-408.8923247,-18.78235727,5.378242204,0.001
-408.8339888,-18.64426761,5.967893852,0.000466667
-408.8310696,-18.68821488,5.971459213,0.000533333
-408.5938924,-18.49334768,6.075193863,0.0006
-408.5329891,-18.33898296,6.572134623,0.000266667
-408.507736,-18.30736828,6.567541229,0.000933333
-408.5212856,-18.49687063,6.163623187,0.000533333
-408.7312139,-18.68103024,5.805480342,0.000266667
-408.6906059,-18.65402646,5.612100133,0.000666667
-408.5250487,-18.7599216,5.379614809,0.0008
-408.5593758,-18.58546878,5.97608826,0.0004
-408.5669459,-18.61136129,6.047917319,0.000133333
-408.7108518,-18.668572,6.12876744,0.000866667
-408.9212974,-18.68823298,6.175714443,6.67E-05
-409.0576194,-18.73464361,6.255156809,0.0002
-408.8844363,-18.69108158,6.194694748,0.000466667
-408.8825999,-18.75411735,6.168013893,0.000733333
-408.9065756,-18.8883239,5.881116302,0.0006
-409.1074477,-18.95047446,5.923837871,6.67E-05
-409.0410014,-18.83799761,6.028728325,0.0008
-409.0902489,-18.8019822,6.25312666,0.0007
-409.325559,-18.91995914,6.145987099,0.0011
-409.3221322,-18.9311189,6.019085365,0.001133333
-409.5326867,-19.20251326,5.793294135,0.000866667
-409.6601138,-19.32516833,5.486654162,0.0004
-409.2314682,-19.23369734,5.449562972,0.0004
-408.7939179,-18.8249181,5.771779553,0.000733333
-409.4172351,-19.14193557,5.533967197,0.0006
-409.2714076,-19.01766762,5.722766461,0.000266667
-409.0930441,-18.76493441,5.900769873,0
-408.8955264,-18.63784473,6.099453268,6.67E-05
-408.7087351,-18.66374283,6.146229993,0.000933333
-409.2594404,-18.81962649,5.844685571,0.000533333
-409.0553264,-18.83630205,5.937238182,0.000866667
-409.0174919,-18.81517951,5.838750881,0.000133333
-409.2338935,-19.01427458,5.512462321,0.0004
